34,0.001,586.404,ua a a a a a a a a a a a a auakaeaea asa a a a a aea auainiuouououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououou
35,0.001,786.322,a a a a a a a a a a a iaiai a a a a a a a a a a a a a a a a a a a aiai ieia a a a a a a a a a a a iuouou
36,0.001,703.079,a a a a a a a a a a a a a a a a a a a a a a a a a a a a aea a a a a a a a a a aiuiniuouououououououououououououououououououououououououououououououououououououououououououououou
37,0.001,898.494,a ata a a a a aia ata a a a a a a a a a a a aia a a a a a a a a a a a aiuiuououououououououououououououououououououououououououou
38,0.001,661.021,a a a a a a a a a a a a a a a a a a a a a a a aiainuouououououou
39,0.001,626.399,ana a a a a a ana a a anaka a a a a a a a a a a a ainiuiuouououououououououououououououououououououououououououo
40,0.001,612.198,a a a a a a a a a a a a a a a a a a a a a a a a a a aeana a aniuniuououououououououououououououououououououououououououououououououououououououououououououououououououououo
41,0.001,666.32,a a a a a a anananananananananana a a a a a a ananaka ana aiagas a aniuouououououououououououououo
42,0.001,617.21,anananana a a a a a a a atananananaea a ana a a aeaeaganiuiuououououououououououououououououououououououououououououououououououo
43,0.001,717.276,ananananana a ana a a a ananananana a ananananana
44,0.001,733.754,a anananana a a anana ana a a a a a anana a anana a a a au
45,0.001,831.201,ua a a aeanana a a a a aeanaeaea a a a a a a a a aeaeaeaeaeaeaeanaeaeaeaeaeaga aiuouououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououou
46,0.001,1194.85,ana a a a a a a a a a a aea a aeaea a a a a a aiaeaeaeaea a a a a a a a a aeaeaeaea eauauouououououououououououououououououououououououououououououououououououououououououououououououo
47,0.001,588.804,aeaeaeaea aeaiaeaeaea a a aeaeaea ia aeaeaeaeaea aea aeauououououououououououououououououououououououououououououououououououououououououououououououououo
48,0.001,567.315,ua aiaeaeaea a a a a a aea a a a aeayuouououououououououououououououououououououououououo
49,0.001,707.141,ua a a a a aeaea a a a a a a a auououououououououououououououououo
50,0.001,807.453,a ana a a a a a a a auouououououououououououououououououououououououououououououououououououououououoau
51,0.001,589.867,a a a a a a a a a a a a a a a a a a a a a a auouououououououououououououououououououououououououououo
52,0.001,657.052,a a a a a a a a a a a a a a a a a a a a a a a a auouououououououououououououououououououououououououououououououououououououououououououououououououououou
53,0.001,518.973,a uda aua a a aua a a a a a a a a a a a a a a a a a a a a a a a a a anananaiuououououououououououououououououououououououououououououououououououououououououououou
54,0.001,626.326,ana a a a a a a a a a aida alaia a a a a a a a aia a a a a a agauououououououououououououououououououououououououououououououououououououououououououououououououououououououououououou
55,0.001,633.578,unuana a a a a a a a a a a a a a a a a a a a a ana a a a a a a a a a a a auououououououououououououououououououououououououou
56,0.001,614.392,a a a a a a a a a a aiaia a a a a aea a a a a a a adauouououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououou
57,0.001,761.246,uadaga aea ama a a aeaka a a a a a a a anadayoakayauououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououououou
58,0.001,593.75,aka a aeanana a a a a a a a a anaeaea a a aeaeanuououououououououououououououououououououououououououououououououououououououououououououououououououououououououou
59,0.001,729.51,aenanaeaea a anaeaeaea ananauouououououououououououououououououououououououououououououououououououououou
60,0.001,603.277,ana aea ana aeana a ana a a aea auouououououououououououououououououououououououououououououououou
61,0.001,447.543,a aeaeanana a a anana a a a a ananauouououououououououououououououououououououououououououououououououououououououououououououououououououououou
62,0.001,422.62,ara a auouououououououououououououou
63,0.001,395.933,ana a aeara ana a a a au u u
64,0.001,278.019,ara a a a a a a a a a a a a a a a a a a a auku u u
65,0.001,555.432,uanan a a a a a a a a a a a a a a a a ararararana a a a a iarara a a a auku
66,0.001,756.493,arasa a a a a a a a a a a a a a a a a a a a a a a a a a a a i i asa a a suku u
67,0.001,413.444,ua a a a a a a a a a a a a a a a a a a a a a a au u u u u u
68,0.001,647.08,ua a a a a a a a a a a a a a a a au u u u
69,0.001,466.429,a a a a a a a a a a a a a a au u u u u u
70,0.001,435.742,aua a a a a a a a a a a a a a a au u u u
71,0.001,313.66,un ua a a a i i i a a a a a a a a a i i a i i a i i i au u u u u u
72,0.001,415.605,a a ia a a a a a a aia a a aua a au u u
73,0.001,601.654,a u u u neaka ananai ia ana a a a a auana i eaua a a aua a ana u u u u
74,0.001,413.005,a au a a uau unana aeana a a a a a ana u a a a a a a a iana a a a iauauau
75,0.001,592.583,uaua a a aeaeaea a ana a aua anaua a auananana a auau
76,0.001,503.052,a aua a a a a a a a a a a a a a anananana a uae aua a a a a a a a auau
77,0.001,239.207,auauana ana a a a a a auauauauauauauauauauau
78,0.001,589.799,a a a a a a a a a a a a a a a a a a a a auau
79,0.001,417.347,ua a a a a a a a a a a a a a a a a a a a a n auauau
80,0.001,377.927,a na a a a a a a a a a a a a a a a a a auauauauauau
81,0.001,288.159,a a a a a a a a a a a a a a a a a a a a auauauau
82,0.001,561.276,k a a a a i a a a a a a a a a a a a a i i i a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a au
83,0.001,745.005,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auau
84,0.001,372.609,a a a a a a a a a a a a a auauau
85,0.001,620.383,a a a a a a a a auauau
86,0.001,469.289,a a a a a a a a a a a a a autuauau
87,0.001,463.351,a a a a a a a a a a a a a aututuau
88,0.001,330.376,pa a a a a a a a a a a a a a a a a a a a a a autu u u u u
89,0.001,436.584,a a a a a a a a a a a a a a a a autu u u
90,0.001,536.716,auaka a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a autu u u
91,0.001,445.55,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a au u
92,0.001,510.457,anaeaea a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a au
93,0.001,459.579,n a a a a a aea a a a a a a a a asu
94,0.001,401.097,eana a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a anaea aueu
95,0.001,577.893,anana a a ana a ana a a a a a a a a a auau
96,0.001,404.293,ua a a a a a a a a a a a a ana a a a a a a a a a auauau
97,0.001,307.471,ananananananauauauauauauauau
98,0.001,333.001,uana a a auauauauauauau
99,0.001,532.217,a a a a a a a a a a a a a a a a a anana a a auau
100,0.001,678.809,a a a a a a a a a a auau
101,0.001,353.639,a a a a a a a a a a a a a a a a a a a a a a a a a a a aususu
102,0.001,611.741,a a a a a a aususu
103,0.001,436.365,a a a a a a a a a a a a a ausususu
104,0.001,423.962,a a a a a a a a a a a a a a a a a i a ususu u
0,0.001,326.65,um a a a a aea a a a a a a ia i i i a a a a a a a a a a a a a a a n au u u u u u
1,0.001,413.276,aka a a a a a a a a a a a a a a a aiai i i i a a a i a a a a a i a a i u u u u
2,0.001,518.753,ueuieieamama a a a a a a a a a a a a a a a a a a a a a a a a aea a a i i ununu
3,0.001,393.667,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a uauau
4,0.001,552.452,naua a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a uauau
5,0.001,517.464,a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauau
6,0.001,318.166,a a a a a a a a a a a a a a a a a a auauauauauauauau
7,0.001,642.442,a a a a a a a a a a a a a auauauauau
8,0.001,525.716,a a a a a a a a a a auauauauau
9,0.001,301.251,a a a a a a auauauauau
10,0.001,323.731,a a a a a a anu uau
11,0.001,500.245,uaua a a aia a a a a a a a a a a a aia a a a a a a a a a a a a a a a a a a a a auau
12,0.001,669.89,a a a a a a ea a a a a a a a a a a a a a a a a a a a a a a a a a a a a u u
13,0.001,350.778,u u a a a a a a a a a a a a a a a a a a a su u u
14,0.001,576.656,a a a a a a a a a a a a a a a a a a a au u u u
15,0.001,406.54,aua a a a a a a a a a a a a a a a a u u u u u
16,0.001,412.318,a a a a a a a a a a a a a a a a a a a a a a u u u u u u
17,0.001,475.781,dasn a a a a a a a a a a a a a a a a a a a a a a a a i e e a a a a a a a a a a a a a a a a a a a a a a a a a a e a i e a i a u u u u u uau
18,0.001,383.938,uauanaea a a a a a a a a a a a a a a a a a a a a a a asa a au u uauau
19,0.001,507.831,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a uauauauauauau
20,0.001,376.573,una a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a uauauauauauau
21,0.001,513.188,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauau
22,0.001,478.59,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauau
23,0.001,302.23,a a a a a a a a a a a a a a a a a a a a a auauauauauauauau
24,0.001,712.628,a a a a a a a auauauau
25,0.001,553.028,a a a a a a auiuauau
26,0.001,302.038,a a a a a a a a a a a a a a auiuiuiuiu
27,0.001,293.151,a a a a a a a a a a a a a a a a a a a auiuiuiu
28,0.001,559.301,a a a a a a a a a a a a a a a a au
29,0.001,608.745,ka a a a a a a a a a a a a a a a a a a a a a a a a au
30,0.001,360.426,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a au
31,0.001,548.755,ra a a a a a a a a a a a a a a a a ausu
32,0.001,394.09,aka a a a a a a a a a a a a a a a a a a a a a a aukuku
33,0.001,416.683,aka a aka a a a a a a a a a a a a a a a a i i a a a a a a a a a a a a a au ukusu
34,0.001,383.243,a a a a a a a a a a a a a a a a a a a a a a a a a a a a au u u u u u usu
35,0.001,716.596,ka a a a a a a a a a a a a a a a a au
36,0.001,506.825,a a a a a a a a a i i a a a a a a a a a a a a a a a a a a a a a u u uauauau
37,0.001,679.276,a a a a a a a a a a a a a a a a a a a a a i a uauauauauauau
38,0.001,564.404,a a a a a a a a a a a a a a a a a auauauauauau
39,0.001,508.117,a a a a a a a a a a a a a a auauauauauauauauauauauauauau
40,0.001,418.055,a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauau
41,0.001,591.33,auamamaiaiaiaiaiaiaeamaiaiaiamaiaeaeaeaiamamamamamaeaiama e eauauauauauauauau
42,0.001,497.684,u a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauau
43,0.001,608.543,ama a a a a a a a a a ama amamamamamamamamamamamamaeamamamamamamamamamaeamaga
44,0.001,642.121,a a a a a a a a aea a a a a a a aiaiaeaia a a a a a amaea amamagagau
45,0.001,521.6,a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauau
46,0.001,763.792,a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauau
47,0.001,548.32,a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauau
48,0.001,510.056, a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauau
49,0.001,557.761, a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauau
50,0.001,599.711, n a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauau
51,0.001,503.303,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauau
52,0.001,501.306,da a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauau
53,0.001,426.32, n n a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauau
54,0.001,529.066,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauauau
55,0.001,548.038,d a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauau
56,0.001,437.373,sa a a a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauauauauauauaua
57,0.001,433.767, a a a a a a a a a a a a a a a a a auauauauauauauauauauauauauauauauau
58,0.001,381.258,ana a a a a a a a a a a a a a a a a a a a a a a anauauauauauauauauauauas
59,0.001,485.492,asa a a a a a a a a a a a a a a a a a a a a auauauauauauas
60,0.001,494.464,eaeaea a a a a a a a a a a a a a a a a a a a a a a autukusususus
61,0.001,310.028,a a a a a a a a a a a a a a a a a a a a aukukususus
62,0.001,385.011,a a a a aukukukusue
63,0.001,283.716,ananana a a a a a ana aukusu
64,0.001,274.52,srananana a ana ana a a a a a a a anaeanausu
65,0.001,499.505,una a a aeaea a a a ana a aeaea a a a a anaua ia a a a a an a a na ana a a a ananananau
66,0.001,674.922, a a a a a a a a aia a a a a a a a a a a a ana a a aia ananau
67,0.001,355.727, a a a a a a a aia a a a a a a a a a a au
68,0.001,582.09,a a a a a a a a a a a a a a a a a a auiu
69,0.001,390.789,a a a a a a a a a a a a a a a a a auiue
70,0.001,402.732,a a a a a a a a a a a a a a a a a a a aututuiuiuie
71,0.001,279.772,a a a a a a a a a a a a a a a a a a autututututuiuiuiuie
72,0.001,440.672,ata a a a a a a a a a a a a a a a a autututuiuiuie
73,0.001,393.994,ai i i ia a a a a a a a a a a a a a a a a a aututunuiuiuim
74,0.001,361.534,pa a a a a a a a a a a a a a a a a aeia a a a a a a a a a a a a a aunununuiuim
75,0.001,471.957,uta a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a aunununu
76,0.001,493.017,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a aunununu
77,0.001,189.755,ana a a a a a a a a a a a a a a a a a a a ia iunununuiu
78,0.001,535.041,tana a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a aea a a a a a a a a aununu
79,0.001,398.89,ia a a a a a a a a a a a a a a a a a a a a a a i au u u
80,0.001,262.899,auana i a a a a a a a a a a a a auau u
81,0.001,283.992,anana a a a a a a a a auauau u
82,0.001,464.62,ueana a a e a a a a a a a a a a a a a a a a a a a a a a a a anau u
83,0.001,562.364,anaiaieaeaea a a a a a a a a a a a a a a a a a a auau u u
84,0.001,335.981,rn a a a a a aiau u uauaua 
85,0.001,478.308,aineaeaea a a au u uauauauaua 
86,0.001,421.867,ananaeana aeaea a a a a a a au u u uauauauaua a a 
87,0.001,423.132,ananaea aeaeaeaea a a a a aeau u u uauauauauauaua a a a 
88,0.001,368.63,uananaea a a a a aeaeaea a a a a a a a i iaikiakniu u u uauauauauauauauaua aga a 
89,0.001,424.508,ananananatanananananaeaeana a a a a a a a a aunununuauauauauauauauaua a 
90,0.001,380.836,anaeaeaeaeaeaeaea a a a a a a a a a a anai i i iuauauauauauaua a 
91,0.001,360.864,jaeaea a a a a a a a a e a a a a a a a a a a a a a a a auauauauauauaua 
92,0.001,362.754,uauanana a a a a a a a a a a a a a a a a a a a a a auauauauauaua
93,0.001,443.76, a a a a a a a a a a a a au uiuauauauauau
94,0.001,298.231,a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauau
95,0.001,550.646,a a a a a a a a a a a a a a a a a a a a a u uauau
96,0.001,384.799,ua a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a u u uauau
97,0.001,264.402,ua a a a a a a a a a a a a auau
98,0.001,302.178,a a a a a a a a a a a auau
99,0.001,478.509,u a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auau
100,0.001,624.173, a a a a a a a a a a a a a a a a a a a a a a a a i auau
101,0.001,287.17,a a a a a a a a a a a a a a a a a a a a a a a a a a i auau
102,0.001,545.81,a a a a a a a a a a i auauau
103,0.001,392.829,a a a a a a a a a a a a a i i aueueuiuiai
104,0.001,428.302, a a a a a a a a a a a a a a a a a a i ueueueueueuiuiaiai
0,0.001,343.802,a a a a a a a a a i i i a a a a a a a a a a a a a a a a a aunununueueueueueuiuiuieiaiaiaiai
1,0.001,443.538,arara a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a i i i autunututuiuauaiaiaiaiai 
2,0.001,353.649,k r s s a a a a a a a a a a a a a a a a a a a a a a a a i ununununuauauauauaiaiaiaia 
3,0.001,366.091,ka a a a a a a a a a a a a a a a a a a a a a a a a a a au uauauauauauauaiaia 
4,0.001,456.537,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauaua a
5,0.001,473.772,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauaua a
6,0.001,270.455,aua a a a a a a a a a a a a a a a auauauauauaua
7,0.001,573.347,a a a a a a a a a a a a a a auauauauaua
8,0.001,526.15,a a a a a a a a a a auauauaua 
9,0.001,235.565,a a a a a a a auauauau
10,0.001,302.45,a a a a a a a auau uau
11,0.001,484.835,uauauaua a r n a a a a a a a e n a a a a a a a a a a a a a a a a a a a a ae e a a a a auau u u
12,0.001,630.042,sa a a ea a a na a aea a a a a a a ae a a a e e a a a a a a a a a a a d au au u u
13,0.001,356.827,a s s e sa a a a e e a a a a a a a e e a a a a a a a a a au u u u 
14,0.001,535.617,ua ea a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auau u u u 
15,0.001,370.869,ura a a a a a a a a a a a a a a a a a a a a au u u u u u a 
16,0.001,395.026,aua a a a a a a a a a a a a a a a a a a a a a au u u u u u a a 
17,0.001,281.671, a a a a a a a a a a a a a a a a a a a a a a a a a au u u u u uau a a 
18,0.001,417.771,a a a a a a a a a a a au u uauauauauaka 
19,0.001,334.999,a a a a a a a a au u uauauauauauaiaia 
20,0.001,345.195,a a a a a a a a a a a a a a a a a a a a a a auauauauauauauaiaiaia
21,0.001,443.949,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauauaiaia
22,0.001,490.011, a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauauauauaia
23,0.001,296.024,a a a a a a a a a a a a a a a a a a a a a a a a a a a uauauauauaiaia
24,0.001,545.667,a a a a a a a a a a a a a a a a a a a a a anauauauauauau
25,0.001,514.868,a a a a a a a auauauauau
26,0.001,219.663,a a a a a a uaiauauauaiai
27,0.001,283.683,a a a a a a a a a a a a a a auaunuiuiuiai
28,0.001,445.801, a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auaunuauauau
29,0.001,575.451,kr a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauiuiui 
30,0.001,347.823,a a a a a a a a a a a a a a a a a a a a a a a a a a a a auau uiuiuiuiai 
31,0.001,425.582, a a a a a a a a a a a a a a a a a a a a a a a a auau u uauauaia 
32,0.001,370.031,a a a a a a a a a a a a a a a a a a a a a a a au u uauauauaiaia 
33,0.001,410.237,a a a a a a a a a a a a a a a a a a a a a a a au uauauauaua a a 
34,0.001,268.356,a a a a a a a a a a a au uauauauauaua a a 
35,0.001,649.248, a a a a a a a a a a a a a a a a a a a a a a a a 
36,0.001,400.68,a a a a a a a a a a a a a auauauauauauaua a 
37,0.001,571.593,a a a a a a a a a a a a a a a a auauauauauauaua a 
38,0.001,478.177,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a auauauaua a 
39,0.001,457.871,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a iu uauauauauauasa 
40,0.001,397.228,ka a a a a a a a a a a a a a a a a a a a a a a a a a a a aiaiaiaiauauauauauauasasa 
41,0.001,499.982,uaua a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a uauauauauaua 
42,0.001,451.109,k a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a aiuauauauauaua
43,0.001,567.953,uaua a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a aiaga
44,0.001,587.551,ua a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a aiaiaga a
45,0.001,418.053,a a a a a a a a a a a a a a a a a a auauauauaua
46,0.001,843.145,a a a a a a a a a a a a a a a a a a a a a a aiauauauauaua
47,0.001,395.249,aua a a a a a a a a a a a a a a a auauauauauauaua
48,0.001,447.875,a a a a a a a a a a a a a a auauauauauauauaua
49,0.001,542.273,a a a a a a a a a a a a a a a auauauauauauauauaua
50,0.001,512.24,a a a a a a a a a a auauauauauauauauauauauaia
51,0.001,450.158,ana a a a a a a a a a a a a a a a a auauauauauauauauauauauaiaia
52,0.001,367.331,ana a a a a a a a a uauauauauauauauauauauauamamaiaiaiaiam
53,0.001,407.381,ka a a a a a a a a a a a a a a a a a a a a a a a u u u u u uauauauauauaua a a a a aiaiaiaiam
54,0.001,419.438,ana a a a a a a a a a a a a a a a a a a a a u u u u u u u u u u u u u u u a a a a a a a a a a a a 
55,0.001,514.292,a a a a a a a a a a a a a a a a a a a a a a u u u u u u u u u u a a a a a a a a a a 
56,0.001,438.306,ra a a a a a a a a a a a a a a a u u u u u u u u u u u u u u u u u a a a a a a a a a a a 
57,0.001,355.578,a a a a a a a a a a a a u u u u u u u u u u u u u u u u u u u a a a a a a a a a a 
58,0.001,395.647,ana a a a a a a a a a a a a a a a a u u u u u u u u u u u u a a a a a a a a a 
59,0.001,484.258,a a a a a a a a a a a a a u u u u uauauauaua a a a a a 
60,0.001,514.455,a a a a a a a a a a au u uauauauauaua a ala 
61,0.001,285.233,aea a a a a au u uauauauauauaua a ara 
62,0.001,385.082,au uauauauauauauauararara
63,0.001,223.112,a auauauauauauauaiaiaias
64,0.001,313.555,a a a a a a au uauauauauauaiaiaias
65,0.001,517.684,a a a a a a a a a a a a au uauauauauauauaraia 
66,0.001,456.134,a a a a a a a a a a a a au u u uauauauauaiaia 
67,0.001,358.288, a a a a a a a a a a au u u u u u uauauaiaiaiaiai 
68,0.001,410.91,a a a a a a a a a a u u u u u u u u u u uaua aiaiaiaiaia 
69,0.001,400.404,a a a a a a a a a a a u u u u u u u u u u u u u u u u iaiaiaiaiaiaiaiaiai 
70,0.001,447.291,a a a a a a a a a u u u u u u u u u u u u u u u u u u a a a a a a aiaiaiaiaiaia 
